B01003_001E,county,state,tract
2554.0,081,36,055300
2302.0,081,36,055400
2233.0,081,36,055500
2345.0,081,36,055600
3452.0,081,36,055700
1625.0,081,36,055800
1365.0,081,36,055900
1666.0,081,36,056000
103.0,081,36,056100
1695.0,081,36,056200
1432.0,081,36,056400
1527.0,081,36,056500
1505.0,081,36,056600
4552.0,081,36,056700
4414.0,081,36,056800
4001.0,081,36,057700
1693.0,081,36,057900
3654.0,081,36,058000
2865.0,081,36,058100
5268.0,081,36,058200
3572.0,081,36,058300
4685.0,081,36,058500
3467.0,081,36,058700
4587.0,081,36,058900
1399.0,081,36,059000
5142.0,081,36,059100
1193.0,081,36,059200
4273.0,081,36,059300
1712.0,081,36,059400
4795.0,081,36,059500
1345.0,081,36,059600
1669.0,081,36,059800
1259.0,081,36,059900
1122.0,081,36,060000
1972.0,081,36,060100
1941.0,081,36,060300
1392.0,081,36,060600
15.0,081,36,060701
1591.0,081,36,060800
1354.0,081,36,061000
1747.0,081,36,061200
5960.0,081,36,061301
14.0,081,36,061302
1324.0,081,36,061400
2278.0,081,36,061601
1262.0,081,36,061602
1876.0,081,36,061800
2590.0,081,36,061900
1521.0,081,36,062000
2567.0,081,36,062100
1742.0,081,36,062200
2033.0,081,36,062300
0.0,081,36,062400
2710.0,081,36,062500
2913.0,081,36,062600
2992.0,081,36,062700
2932.0,081,36,062900
1740.0,081,36,063000
2592.0,081,36,063200
1483.0,081,36,063301
1510.0,081,36,063302
2701.0,081,36,063500
3193.0,081,36,063700
4169.0,081,36,063800
2702.0,081,36,063900
2120.0,081,36,064101
172.0,081,36,064102
1947.0,081,36,064500
3262.0,081,36,064600
3035.0,081,36,065000
3161.0,081,36,065400
0.0,081,36,065501
5576.0,081,36,065600
1716.0,081,36,065702
2733.0,081,36,065703
1874.0,081,36,065900
3657.0,081,36,066000
1496.0,081,36,066100
2466.0,081,36,066300
9637.0,081,36,066400
3603.0,081,36,066501
2344.0,081,36,066701
1641.0,081,36,066900
2171.0,081,36,067100
1739.0,081,36,067700
3727.0,081,36,067900
5225.0,081,36,068000
1166.0,081,36,068200
4256.0,081,36,068300
4477.0,081,36,068700
3530.0,081,36,069000
3060.0,081,36,069300
3815.0,081,36,069400
1962.0,081,36,069500
3901.0,081,36,069701
3435.0,081,36,069702
1964.0,081,36,070300
2331.0,081,36,070700
2582.0,081,36,070900
6512.0,081,36,071100
5370.0,081,36,071303
6384.0,081,36,071304
4951.0,081,36,071305
6005.0,081,36,071306
0.0,081,36,071600
5591.0,081,36,071701
3716.0,081,36,071702
2271.0,081,36,071900
4531.0,081,36,072100
2102.0,081,36,072300
1254.0,081,36,072900
1642.0,081,36,073100
1722.0,081,36,073700
5626.0,081,36,073900
3033.0,081,36,074100
4483.0,081,36,074300
4120.0,081,36,074500
3418.0,081,36,074700
1492.0,081,36,074900
5107.0,081,36,075701
4033.0,081,36,075702
4182.0,081,36,076901
1433.0,081,36,076902
2113.0,081,36,077300
2073.0,081,36,077500
5322.0,081,36,077902
3090.0,081,36,077903
5931.0,081,36,077904
2676.0,081,36,077905
3703.0,081,36,077906
3075.0,081,36,077907
4154.0,081,36,077908
1751.0,081,36,078800
2799.0,081,36,079000
2526.0,081,36,079200
0.0,081,36,079300
6811.0,081,36,079701
4947.0,081,36,079702
3244.0,081,36,079900
4925.0,081,36,080301
3531.0,081,36,080302
7246.0,081,36,080900
4091.0,081,36,081400
4542.0,081,36,081800
5444.0,081,36,083700
5705.0,081,36,083800
6342.0,081,36,084000
4630.0,081,36,084500
2762.0,081,36,084601
1123.0,081,36,084602
8073.0,081,36,084900
4395.0,081,36,085300
6704.0,081,36,085500
5532.0,081,36,085700
5118.0,081,36,085900
2168.0,081,36,086100
6598.0,081,36,086300
2842.0,081,36,086400
4561.0,081,36,086500
2053.0,081,36,086900
2263.0,081,36,087100
7226.0,081,36,088400
10835.0,081,36,088901
7736.0,081,36,089200
1234.0,081,36,090700
3928.0,081,36,091601
0.0,081,36,091602
7.0,081,36,091800
6218.0,081,36,091900
1990.0,081,36,092200
3862.0,081,36,092500
3323.0,081,36,092800
6943.0,081,36,092900
3627.0,081,36,093401
4372.0,081,36,093402
5308.0,081,36,093800
4913.0,081,36,093900
3381.0,081,36,094201
4937.0,081,36,094202
5730.0,081,36,094203
3846.0,081,36,094500
2705.0,081,36,094700
5438.0,081,36,095400
4815.0,081,36,096400
2886.0,081,36,097202
6803.0,081,36,097203
3962.0,081,36,097204
1849.0,081,36,097300
2401.0,081,36,098100
2544.0,081,36,098700
6265.0,081,36,099100
4432.0,081,36,099200
2686.0,081,36,099701
3830.0,081,36,099703
6948.0,081,36,099704
2497.0,081,36,099705
7876.0,081,36,099801
5573.0,081,36,099802
0.0,081,36,099900
2353.0,081,36,100801
9319.0,081,36,100802
10976.0,081,36,101001
3932.0,081,36,101002
5984.0,081,36,101700
3506.0,081,36,102900
6401.0,081,36,103201
7834.0,081,36,103202
4165.0,081,36,103300
6514.0,081,36,103900
7148.0,081,36,104700
4029.0,081,36,105900
2314.0,081,36,107201
0.0,081,36,107202
2456.0,081,36,108500
3275.0,081,36,109300
1627.0,081,36,109700
3670.0,081,36,109900
2391.0,081,36,111300
2007.0,081,36,112300
2000.0,081,36,112900
1734.0,081,36,113300
3238.0,081,36,113900
2427.0,081,36,114100
1885.0,081,36,114700
1174.0,081,36,115100
2441.0,081,36,115500
3344.0,081,36,115700
4563.0,081,36,115900
4775.0,081,36,116100
9541.0,081,36,116300
1848.0,081,36,116700
2512.0,081,36,117100
5149.0,081,36,117500
1571.0,081,36,118100
2312.0,081,36,118500
2346.0,081,36,118700
2492.0,081,36,118900
3333.0,081,36,119100
2118.0,081,36,119300
1255.0,081,36,119500
1458.0,081,36,119900
1712.0,081,36,120100
1558.0,081,36,120300
2840.0,081,36,120500
2844.0,081,36,120700
0.0,081,36,121100
4316.0,081,36,121500
4043.0,081,36,122300
11635.0,081,36,122701
7504.0,081,36,122702
3621.0,081,36,124100
3450.0,081,36,124700
3207.0,081,36,125700
1473.0,081,36,126500
4690.0,081,36,126700
3403.0,081,36,127700
47.0,081,36,128300
3624.0,081,36,129102
3829.0,081,36,129103
4193.0,081,36,129104
3833.0,081,36,130100
3727.0,081,36,133300
1330.0,081,36,133900
3432.0,081,36,134100
10211.0,081,36,134700
5906.0,081,36,136700
6384.0,081,36,137700
4733.0,081,36,138501
37.0,081,36,138502
1891.0,081,36,139900
2099.0,081,36,140300
999.0,081,36,140901
2975.0,081,36,140902
4958.0,081,36,141700
3323.0,081,36,142900
2235.0,081,36,143500
3172.0,081,36,144100
2984.0,081,36,144700
1556.0,081,36,145101
2494.0,081,36,145102
2988.0,081,36,145900
3415.0,081,36,146300
3150.0,081,36,146700
3265.0,081,36,147100
4821.0,081,36,147900
2870.0,081,36,148300
3123.0,081,36,150701
3270.0,081,36,150702
6535.0,081,36,152901
5119.0,081,36,152902
1926.0,081,36,155101
8665.0,081,36,155102
1382.0,081,36,156700
8310.0,081,36,157101
2110.0,081,36,157102
4848.0,081,36,157901
3866.0,081,36,157902
4039.0,081,36,157903
4436.0,081,36,161700
6845.0,081,36,162100
0.0,081,36,990100
4543.0,083,36,040100
4627.0,083,36,040200
2723.0,083,36,040300
2215.0,083,36,040400
2113.0,083,36,040500
2371.0,083,36,040600
4885.0,083,36,040700
1874.0,083,36,040800
2737.0,083,36,040900
4538.0,083,36,041000
5313.0,083,36,041100
2818.0,083,36,041200
5205.0,083,36,041300
3919.0,083,36,041400
2525.0,083,36,051500
6910.0,083,36,051600
3414.0,083,36,051701
3445.0,083,36,051702
5713.0,083,36,051800
4114.0,083,36,051901
3562.0,083,36,051902
1757.0,083,36,052002
4520.0,083,36,052003
6092.0,083,36,052004
2240.0,083,36,052101
1571.0,083,36,052102
1699.0,083,36,052103
4534.0,083,36,052201
5764.0,083,36,052203
2768.0,083,36,052204
3919.0,083,36,052301
1144.0,083,36,052303
7088.0,083,36,052304
2353.0,083,36,052402
6709.0,083,36,052403
7400.0,083,36,052404
6366.0,083,36,052501
5394.0,083,36,052502
1325.0,083,36,052503
3783.0,083,36,052601
1075.0,083,36,052602
2894.0,083,36,052603
1919.0,085,36,000300
2204.0,085,36,000600
6228.0,085,36,000700
5662.0,085,36,000800
1724.0,085,36,000900
3174.0,085,36,001100
1500.0,085,36,001700
584.0,085,36,001800
2584.0,085,36,002001
3395.0,085,36,002002
4285.0,085,36,002100
2186.0,085,36,002700
5237.0,085,36,002900
3708.0,085,36,003300
2589.0,085,36,003600
2390.0,085,36,003900
12349.0,085,36,004000
3189.0,085,36,004700
3863.0,085,36,005000
3011.0,085,36,005900
3381.0,085,36,006400
2551.0,085,36,006700
8942.0,085,36,007000
4673.0,085,36,007400
4313.0,085,36,007500
1497.0,085,36,007700
4373.0,085,36,008100
3844.0,085,36,009601
3427.0,085,36,009602
4396.0,085,36,009700
4886.0,085,36,010500
5846.0,085,36,011201
5677.0,085,36,011202
2868.0,085,36,011401
3841.0,085,36,011402
3322.0,085,36,012100
3858.0,085,36,012200
3009.0,085,36,012500
4128.0,085,36,012804
2765.0,085,36,012805
5600.0,085,36,012806
1579.0,085,36,013201
5674.0,085,36,013203
4579.0,085,36,013204
1469.0,085,36,013301
3027.0,085,36,013302
3854.0,085,36,013400
6095.0,085,36,013800
2359.0,085,36,014100
6841.0,085,36,014604
3887.0,085,36,014605
7183.0,085,36,014606
4752.0,085,36,014607
3927.0,085,36,014608
3410.0,085,36,014700
5155.0,085,36,015100
0.0,085,36,015400
6677.0,085,36,015601
3422.0,085,36,015602
4661.0,085,36,015603
3142.0,085,36,016901
4917.0,085,36,017005
5471.0,085,36,017007
7560.0,085,36,017008
4526.0,085,36,017009
8925.0,085,36,017010
4483.0,085,36,017011
4526.0,085,36,017012
2586.0,085,36,017300
4767.0,085,36,017600
6722.0,085,36,017700
3196.0,085,36,018100
1758.0,085,36,018701
7329.0,085,36,018702
5242.0,085,36,018901
5127.0,085,36,018902
1812.0,085,36,019700
6583.0,085,36,019800
3612.0,085,36,020100
5548.0,085,36,020700
9277.0,085,36,020801
6271.0,085,36,020803
5849.0,085,36,020804
4768.0,085,36,021300
2541.0,085,36,022300
8988.0,085,36,022600
41.0,085,36,022800
4336.0,085,36,023100
3778.0,085,36,023900
6271.0,085,36,024401
4419.0,085,36,024402
2624.0,085,36,024700
5116.0,085,36,024800
6201.0,085,36,025100
3938.0,085,36,027301
3400.0,085,36,027302
6681.0,085,36,027702
4287.0,085,36,027704
5754.0,085,36,027705
3504.0,085,36,027706
2132.0,085,36,027900
2904.0,085,36,029102
7775.0,085,36,029103
7807.0,085,36,029104
4897.0,085,36,030301
6142.0,085,36,030302
2564.0,085,36,031901
4480.0,085,36,031902
1218.0,085,36,032300
0.0,085,36,990100
5679.0,087,36,010101
5238.0,087,36,010102
4464.0,087,36,010200
5397.0,087,36,010501
6792.0,087,36,010502
2468.0,087,36,010503
4043.0,087,36,010601
6524.0,087,36,010602
4481.0,087,36,010701
3652.0,087,36,010702
3987.0,087,36,010703
4369.0,087,36,010801
5007.0,087,36,010802
5665.0,087,36,010803
4338.0,087,36,010804
5070.0,087,36,010901
3929.0,087,36,010902
2155.0,087,36,011000
6788.0,087,36,011101
6435.0,087,36,011102
6193.0,087,36,011200
7975.0,087,36,011301
5394.0,087,36,011302
5980.0,087,36,011303
4087.0,087,36,011401
5731.0,087,36,011403
3844.0,087,36,011404
3937.0,087,36,011405
7796.0,087,36,011501
7995.0,087,36,011502
7180.0,087,36,011504
3223.0,087,36,011505
5079.0,087,36,011506
3637.0,087,36,011601
6423.0,087,36,011602
5255.0,087,36,011603
3113.0,087,36,011700
866.0,087,36,011800
3836.0,087,36,011901
3168.0,087,36,011902
3932.0,087,36,012000
5909.0,087,36,012101
8753.0,087,36,012102
5870.0,087,36,012103
5517.0,087,36,012105
4127.0,087,36,012106
6578.0,087,36,012202
3323.0,087,36,012203
3853.0,087,36,012204
6258.0,087,36,012300
5138.0,087,36,012401
5189.0,087,36,012402
5612.0,087,36,012501
5215.0,087,36,012502
6332.0,087,36,012600
4572.0,087,36,012700
6485.0,087,36,012800
2879.0,087,36,013001
5634.0,087,36,013002
3212.0,087,36,013003
6215.0,087,36,013100
3551.0,087,36,013200
2565.0,087,36,013300
4477.0,087,36,013401
4253.0,087,36,013402
3332.0,089,36,490100
3560.0,089,36,490200
5729.0,089,36,490300
3140.0,089,36,490400
3860.0,089,36,490500
4609.0,089,36,490600
5698.0,089,36,490700
3382.0,089,36,490800
3513.0,089,36,490900
4691.0,089,36,491000
2356.0,089,36,491100
2304.0,089,36,491200
4091.0,089,36,491300
5170.0,089,36,491400
3545.0,089,36,491500
2222.0,089,36,491600
4402.0,089,36,491700
4652.0,089,36,491800
1655.0,089,36,491900
5137.0,089,36,492000
4498.0,089,36,492100
6495.0,089,36,492300
2922.0,089,36,492400
2468.0,089,36,492500
5983.0,089,36,492600
7017.0,089,36,492700
2894.0,089,36,492800
2204.0,089,36,492900
5901.0,091,36,060101
5669.0,091,36,060102
3591.0,091,36,060200
3843.0,091,36,060300
2632.0,091,36,060400
1750.0,091,36,060501
2192.0,091,36,060502
2216.0,091,36,060503
2833.0,091,36,060601
4939.0,091,36,060602
7314.0,091,36,060701
9339.0,091,36,060702
5151.0,091,36,060800
3833.0,091,36,060901
1842.0,091,36,060902
4277.0,091,36,061000
5803.0,091,36,061100
5262.0,091,36,061200
3591.0,091,36,061301
6490.0,091,36,061302
2024.0,091,36,061303
5251.0,091,36,061401
6236.0,091,36,061403
2820.0,091,36,061404
3535.0,091,36,061500
4181.0,091,36,061600
5154.0,091,36,061701
4393.0,091,36,061702
5500.0,091,36,061800
9333.0,091,36,061901
5786.0,091,36,061903
6526.0,091,36,062000
1910.0,091,36,062100
3069.0,091,36,062200
2100.0,091,36,062300
6438.0,091,36,062403
1986.0,091,36,062404
7268.0,091,36,062405
3618.0,091,36,062406
5010.0,091,36,062501
5900.0,091,36,062503
3909.0,091,36,062505
5658.0,091,36,062506
3861.0,091,36,062507
4548.0,091,36,062508
3150.0,091,36,062509
2444.0,091,36,062601
6430.0,091,36,062602
6364.0,091,36,062700
2059.0,091,36,062800
2752.0,093,36,020101
2757.0,093,36,020102
2130.0,093,36,020200
1547.0,093,36,020300
5034.0,093,36,020500
3097.0,093,36,020600
6046.0,093,36,020700
2942.0,093,36,020800
3101.0,093,36,020900
961.0,093,36,021001
2362.0,093,36,021002
2984.0,093,36,021200
2760.0,093,36,021400
3409.0,093,36,021500
3974.0,093,36,021600
3770.0,093,36,021700
8060.0,093,36,021800
8070.0,093,36,031900
6406.0,093,36,032000
5547.0,093,36,032101
1853.0,093,36,032102
4799.0,093,36,032200
2933.0,093,36,032300
3106.0,093,36,032402
2152.0,093,36,032403
6729.0,093,36,032404
3481.0,093,36,032502
4180.0,093,36,032503
2110.0,093,36,032504
1910.0,093,36,032601
4248.0,093,36,032602
3919.0,093,36,032700
4291.0,093,36,032901
4434.0,093,36,032902
2329.0,093,36,033002
3454.0,093,36,033003
2596.0,093,36,033004
1953.0,093,36,033101
6407.0,093,36,033102
3220.0,093,36,033200
2083.0,093,36,033300
2990.0,093,36,033400
1959.0,093,36,033500
4877.0,095,36,740100
5223.0,095,36,740200
1257.0,095,36,740300
5508.0,095,36,740400
3584.0,095,36,740500
3014.0,095,36,740600
5291.0,095,36,740700
2913.0,095,36,740800
4993.0,097,36,950100
1530.0,097,36,950200
3255.0,097,36,950300
3919.0,097,36,950400
4639.0,097,36,950500
2395.0,099,36,950100
2525.0,099,36,950200
3481.0,099,36,950300
2907.0,099,36,950400
3806.0,099,36,950500
3742.0,099,36,950600
3901.0,099,36,950700
6182.0,099,36,950800
3823.0,099,36,950900
2274.0,099,36,951000
1324.0,101,36,960100
3444.0,101,36,960200
2347.0,101,36,960300
4029.0,101,36,960400
2826.0,101,36,960500
4092.0,101,36,960600
3066.0,101,36,960700
3033.0,101,36,960800
2301.0,101,36,960900
3661.0,101,36,961000
4407.0,101,36,961100
3527.0,101,36,961200
4257.0,101,36,961300
2240.0,101,36,961400
1777.0,101,36,961500
1763.0,101,36,961600
3336.0,101,36,961700
3550.0,101,36,961800
3312.0,101,36,961900
4329.0,101,36,962000
3327.0,101,36,962100
2560.0,101,36,962200
8454.0,101,36,962300
2983.0,101,36,962400
2355.0,101,36,962500
2737.0,101,36,962600
2903.0,101,36,962700
3463.0,101,36,962800
2831.0,101,36,962900
3917.0,101,36,963000
3696.0,103,36,110101
5055.0,103,36,110102
4972.0,103,36,110200
4841.0,103,36,110300
2585.0,103,36,110401
3181.0,103,36,110402
2585.0,103,36,110501
2881.0,103,36,110502
7393.0,103,36,110600
2009.0,103,36,110801
6112.0,103,36,110803
2780.0,103,36,110901
4814.0,103,36,110902
2268.0,103,36,111001
5786.0,103,36,111002
8583.0,103,36,111100
4587.0,103,36,111201
4730.0,103,36,111202
4516.0,103,36,111300
1315.0,103,36,111401
4750.0,103,36,111402
4534.0,103,36,111503
1413.0,103,36,111504
6793.0,103,36,111505
3477.0,103,36,111506
4068.0,103,36,111601
2825.0,103,36,111602
5531.0,103,36,111701
3059.0,103,36,111703
3375.0,103,36,111704
6307.0,103,36,111801
2878.0,103,36,111802
2807.0,103,36,111803
2407.0,103,36,111804
5163.0,103,36,111900
4938.0,103,36,112001
4570.0,103,36,112002
3853.0,103,36,112102
4667.0,103,36,112103
2515.0,103,36,112104
4094.0,103,36,112204
7613.0,103,36,112206
7534.0,103,36,112210
4661.0,103,36,112211
3430.0,103,36,112212
5410.0,103,36,112213
6613.0,103,36,112214
4121.0,103,36,122300
2213.0,103,36,122403
3730.0,103,36,122404
3724.0,103,36,122405
4966.0,103,36,122406
3993.0,103,36,122501
4837.0,103,36,122502
5732.0,103,36,122601
4824.0,103,36,122602
5978.0,103,36,122603
2210.0,103,36,122704
3010.0,103,36,122705
3548.0,103,36,122706
3060.0,103,36,122707
5741.0,103,36,122801
4077.0,103,36,122802
6193.0,103,36,122901
4476.0,103,36,122902
5907.0,103,36,123001
4610.0,103,36,123002
3291.0,103,36,123101
3866.0,103,36,123102
1987.0,103,36,123201
9939.0,103,36,123202
8245.0,103,36,123301
1887.0,103,36,123302
4526.0,103,36,123401
6394.0,103,36,123402
6039.0,103,36,123500
3524.0,103,36,123600
7370.0,103,36,123701
8807.0,103,36,123702
3765.0,103,36,123801
3385.0,103,36,123802
5463.0,103,36,123900
5027.0,103,36,124001
3489.0,103,36,124002
4708.0,103,36,124101
3333.0,103,36,124102
5214.0,103,36,124200
6415.0,103,36,124300
3778.0,103,36,124401
3722.0,103,36,124402
5369.0,103,36,124500
2734.0,103,36,124601
4027.0,103,36,124602
5475.0,103,36,134702
3723.0,103,36,134703
2603.0,103,36,134704
4736.0,103,36,134902
1206.0,103,36,134903
6517.0,103,36,134904
6101.0,103,36,134906
4401.0,103,36,134907
5220.0,103,36,135002
4636.0,103,36,135003
2884.0,103,36,135004
3656.0,103,36,135005
4044.0,103,36,135101
4405.0,103,36,135102
4989.0,103,36,135103
5276.0,103,36,135104
2154.0,103,36,135201
4773.0,103,36,135204
4975.0,103,36,135205
3299.0,103,36,135208
3088.0,103,36,135209
4115.0,103,36,135301
4192.0,103,36,135303
3299.0,103,36,135304
7053.0,103,36,135401
6920.0,103,36,135402
4298.0,103,36,135403
6370.0,103,36,145602
6731.0,103,36,145603
4969.0,103,36,145604
4024.0,103,36,145605
5197.0,103,36,145701
6390.0,103,36,145702
5557.0,103,36,145703
7712.0,103,36,145704
4602.0,103,36,145803
3349.0,103,36,145804
5951.0,103,36,145805
4438.0,103,36,145807
3066.0,103,36,145808
3460.0,103,36,145901
10279.0,103,36,145902
5652.0,103,36,145903
6014.0,103,36,146001
6020.0,103,36,146002
9310.0,103,36,146003
2611.0,103,36,146102
4023.0,103,36,146103
6693.0,103,36,146105
5187.0,103,36,146106
4896.0,103,36,146201
5350.0,103,36,146202
5400.0,103,36,146203
6684.0,103,36,146204
2182.0,103,36,146205
2401.0,103,36,146206
2232.0,103,36,146300
4056.0,103,36,146402
4852.0,103,36,146403
3621.0,103,36,146404
5302.0,103,36,146500
4404.0,103,36,146604
987.0,103,36,146605
7025.0,103,36,146606
2347.0,103,36,146607
2639.0,103,36,146608
3165.0,103,36,146611
5248.0,103,36,146612
3886.0,103,36,146613
5338.0,103,36,146614
4588.0,103,36,146615
3955.0,103,36,146703
1975.0,103,36,146704
3311.0,103,36,146705
2534.0,103,36,146706
5699.0,103,36,146800
5378.0,103,36,146901
3722.0,103,36,146902
4612.0,103,36,147001
4803.0,103,36,147003
142.0,103,36,147004
3092.0,103,36,147100
6392.0,103,36,147200
8350.0,103,36,147300
5885.0,103,36,147401
3535.0,103,36,147402
7298.0,103,36,147501
6555.0,103,36,147502
1474.0,103,36,147503
2272.0,103,36,147601
5133.0,103,36,147602
3612.0,103,36,147701
4875.0,103,36,147702
3784.0,103,36,147802
3076.0,103,36,147803
5917.0,103,36,147804
4102.0,103,36,147901
4072.0,103,36,147902
3973.0,103,36,158001
6172.0,103,36,158002
6511.0,103,36,158006
9150.0,103,36,158007
2816.0,103,36,158009
3569.0,103,36,158010
4771.0,103,36,158011
4796.0,103,36,158102
4279.0,103,36,158103
5774.0,103,36,158104
4260.0,103,36,158107
2851.0,103,36,158108
3765.0,103,36,158110
3483.0,103,36,158111
4296.0,103,36,158112
3538.0,103,36,158114
6997.0,103,36,158115
1941.0,103,36,158116
8279.0,103,36,158202
1516.0,103,36,158203
1940.0,103,36,158205
3822.0,103,36,158206
4698.0,103,36,158207
7654.0,103,36,158304
5954.0,103,36,158306
9050.0,103,36,158308
5009.0,103,36,158309
4223.0,103,36,158310
4861.0,103,36,158315
6304.0,103,36,158317
4028.0,103,36,158318
3661.0,103,36,158319
6105.0,103,36,158320
10333.0,103,36,158321
2069.0,103,36,158322
6730.0,103,36,158323
1244.0,103,36,158401
4557.0,103,36,158402
2052.0,103,36,158403
4710.0,103,36,158405
5838.0,103,36,158407
4184.0,103,36,158408
4071.0,103,36,158409
3249.0,103,36,158410
3518.0,103,36,158502
4403.0,103,36,158505
2543.0,103,36,158506
4022.0,103,36,158507
6361.0,103,36,158508
4814.0,103,36,158509
6669.0,103,36,158510
6537.0,103,36,158511
3732.0,103,36,158512
4736.0,103,36,158604
5203.0,103,36,158605
4869.0,103,36,158606
3240.0,103,36,158607
3992.0,103,36,158608
4342.0,103,36,158609
8989.0,103,36,158704
3568.0,103,36,158705
1756.0,103,36,158707
4166.0,103,36,158708
2267.0,103,36,158709
3688.0,103,36,158710
5454.0,103,36,158711
7803.0,103,36,158712
4581.0,103,36,158802
6883.0,103,36,158803
6656.0,103,36,158804
7383.0,103,36,158900
4910.0,103,36,159000
6394.0,103,36,159102
6251.0,103,36,159103
7606.0,103,36,159105
6826.0,103,36,159106
3447.0,103,36,159107
7125.0,103,36,159108
3107.0,103,36,159201
5617.0,103,36,159203
4142.0,103,36,159204
2005.0,103,36,159300
7314.0,103,36,159404
4534.0,103,36,159406
6607.0,103,36,159407
4381.0,103,36,159408
8210.0,103,36,159410
3593.0,103,36,159411
8172.0,103,36,159412
8285.0,103,36,159505
8042.0,103,36,159506
7771.0,103,36,159508
2992.0,103,36,159509
170.0,103,36,159510
7008.0,103,36,159511
2400.0,103,36,159512
6408.0,103,36,159601
4096.0,103,36,159602
7742.0,103,36,169701
1684.0,103,36,169703
7775.0,103,36,169704
5739.0,103,36,169800
6281.0,103,36,169901
4495.0,103,36,169902
5769.0,103,36,170001
3991.0,103,36,170002
2073.0,103,36,170101
6261.0,103,36,170201
4088.0,103,36,170202
2844.0,103,36,180300
10437.0,103,36,190401
2405.0,103,36,190402
3690.0,103,36,190403
2555.0,103,36,190502
2927.0,103,36,190503
1593.0,103,36,190504
4457.0,103,36,190601
4438.0,103,36,190603
3744.0,103,36,190604
3266.0,103,36,190704
4009.0,103,36,190705
4336.0,103,36,190706
4803.0,103,36,190707
1982.0,103,36,190708
3211.0,103,36,190800
1220.0,103,36,200901
6625.0,103,36,200902
6958.0,103,36,201001
3575.0,103,36,201003
3510.0,103,36,201004
5947.0,103,36,201100
0.0,103,36,990100
3455.0,105,36,950100
3648.0,105,36,950200
1291.0,105,36,950300
2979.0,105,36,950400
3033.0,105,36,950500
2031.0,105,36,950600
4434.0,105,36,950700
4099.0,105,36,950800
3451.0,105,36,950900
2074.0,105,36,951000
3269.0,105,36,951100
7537.0,105,36,951200
4147.0,105,36,951300
2561.0,105,36,951500
3497.0,105,36,951600
4125.0,105,36,951700
5832.0,105,36,951800
1981.0,105,36,951900
2177.0,105,36,952000
2598.0,105,36,952100
1529.0,105,36,952200
1206.0,105,36,952300
2355.0,105,36,952400
2509.0,105,36,952500
6161.0,107,36,020100
5148.0,107,36,020200
6738.0,107,36,020300
5064.0,107,36,020401
3656.0,107,36,020402
3787.0,107,36,020500
7436.0,107,36,020600
3032.0,107,36,020701
4353.0,107,36,020702
4274.0,107,36,020703
1414.0,109,36,000100
5965.0,109,36,000200
2794.0,109,36,000300
4287.0,109,36,000400
4750.0,109,36,000500
5041.0,109,36,000600
3595.0,109,36,000700
2989.0,109,36,000800
3797.0,109,36,000900
4007.0,109,36,001000
6161.0,109,36,001100
3304.0,109,36,001200
6211.0,109,36,001300
3717.0,109,36,001400
6737.0,109,36,001500
4181.0,109,36,001600
4908.0,109,36,001700
4912.0,109,36,001800
6684.0,109,36,001900
4260.0,109,36,002000
4390.0,109,36,002100
4483.0,109,36,002200
5681.0,109,36,002300
5270.0,111,36,950100
3888.0,111,36,950200
4696.0,111,36,950300
4012.0,111,36,950400
3114.0,111,36,950500
2772.0,111,36,950600
1228.0,111,36,950900
4352.0,111,36,951000
2439.0,111,36,951100
3755.0,111,36,951200
4429.0,111,36,951300
3417.0,111,36,951400
3389.0,111,36,951500
1980.0,111,36,951600
4474.0,111,36,951700
1706.0,111,36,951800
2722.0,111,36,951900
2451.0,111,36,952000
3899.0,111,36,952100
3675.0,111,36,952200
1752.0,111,36,952300
2827.0,111,36,952400
3342.0,111,36,952500
5565.0,111,36,952600
2646.0,111,36,952700
3325.0,111,36,952800
5561.0,111,36,952900
1991.0,111,36,953000
4610.0,111,36,953300
4190.0,111,36,953400
5323.0,111,36,953500
5429.0,111,36,953600
5194.0,111,36,953700
3775.0,111,36,953800
4948.0,111,36,953900
4876.0,111,36,954000
5457.0,111,36,954100
5686.0,111,36,954200
9681.0,111,36,954400
4608.0,111,36,954500
1663.0,111,36,954600
1793.0,111,36,954700
4981.0,111,36,954800
1363.0,111,36,954900
5259.0,111,36,955000
2514.0,111,36,955300
4478.0,111,36,955400
2565.0,113,36,070100
1960.0,113,36,070200
3410.0,113,36,070300
3913.0,113,36,070400
2574.0,113,36,070500
5446.0,113,36,070601
1515.0,113,36,070602
3876.0,113,36,070701
4548.0,113,36,070702
7657.0,113,36,070800
4629.0,113,36,070900
3310.0,113,36,071000
3480.0,113,36,072000
4035.0,113,36,073000
2037.0,113,36,073500
1859.0,113,36,074000
3320.0,113,36,075000
2484.0,113,36,076000
2293.0,113,36,078000
4628.0,115,36,080100
2574.0,115,36,080200
5397.0,115,36,080300
6158.0,115,36,081000
4800.0,115,36,082001
1315.0,115,36,082002
6567.0,115,36,084000
2148.0,115,36,085000
1774.0,115,36,086000
3744.0,115,36,087000
6242.0,115,36,088000
4895.0,115,36,089000
2664.0,115,36,090000
1750.0,115,36,091000
3331.0,115,36,092000
1998.0,115,36,093000
2480.0,115,36,094000
5116.0,117,36,020101
4983.0,117,36,020102
4568.0,117,36,020201
4768.0,117,36,020202
3889.0,117,36,020301
5123.0,117,36,020302
2822.0,117,36,020401
4027.0,117,36,020402
4667.0,117,36,020500
4253.0,117,36,020600
3498.0,117,36,020700
2694.0,117,36,020800
